DATE,USDNOK,USDSEK,USDMXN,USDBRL,USDZAR,USDINR,USDKRW,USDTHB,USDSGD,USDCNH,USDJPY,USDCAD,USDCHF,USDEUR,USDGBP,USDAUD,USDNZD
2024-09-26,10.5052,10.0975,19.569,5.4332,17.1564,83.6,1314.78,32.42,1.283,7.0106,144.68,1.3466,0.8463,0.8941344778254648,0.7447125409591897,1.4488554042306576,1.58052789631737
2024-09-27,10.5021,10.1018,19.6428,5.4318,17.0992,83.68,1309.43,32.34,1.2807,7.0111,142.6,1.3504,0.8424,0.8961376467425397,0.7466029565477079,1.446968600781363,1.576789656259855
2024-09-30,10.5395,10.1427,19.6903,5.4509,17.2618,83.76,1314.94,32.33,1.2831,7.0176,143.25,1.3511,0.8444,0.8972633467922835,0.7463243525636241,1.442169022209403,1.5715857300015716
2024-10-01,10.6073,10.2766,19.7043,5.4451,17.3832,83.81,1323.78,32.52,1.2881,7.0175,143.66,1.3492,0.8458,0.9035872413481522,0.7528986598403855,1.4518002322880372,1.591343093570974
2024-10-02,10.5684,10.2558,19.3734,5.4363,17.3123,83.81,1321.53,32.87,1.2909,7.0175,146.05,1.3485,0.8495,0.9049773755656109,0.7535227187099691,1.4503263234227701,1.5931177314003504
2024-10-03,10.6294,10.3156,19.4841,5.4916,17.5116,84.0,1335.58,33.15,1.2977,7.0175,146.82,1.3533,0.854,0.9078529278256923,0.7625438462711607,1.461347362268011,1.6087516087516087
2024-10-04,10.6681,10.3856,19.1551,5.4585,17.4719,83.99,1348.74,33.27,1.3053,7.0175,148.69,1.3578,0.8589,0.9123255177447313,0.7629510948348212,1.4712373105781964,1.6244314489928524
2024-10-07,10.636,10.3598,19.3477,5.4859,17.3975,83.96,1343.75,33.47,1.3035,7.0175,148.13,1.3608,0.8555,0.9110787172011663,0.764525993883792,1.4790711433219936,1.6331863465621428
2024-10-08,10.7251,10.3588,19.3761,5.5297,17.5579,83.95,1346.49,33.56,1.3039,7.0595,148.22,1.3662,0.8576,0.9115770282588879,0.7637668983426259,1.4841199168892847,1.6329196603527105
2024-10-09,10.7693,10.3847,19.4026,5.5823,17.6388,83.93,1346.04,33.47,1.3062,7.0818,149.2,1.3682,0.8595,0.9131586156515387,0.764525993883792,1.4869888475836432,1.6488046166529264
2024-10-10,10.7396,10.4004,19.4816,5.5824,17.5276,83.94,1350.77,33.49,1.3072,7.0794,148.56,1.3752,0.8573,0.9153318077803203,0.7661074082586379,1.4852220406950838,1.643115346697338
2024-10-11,10.6981,10.3658,19.4312,5.6346,17.3978,84.08,1350.71,33.15,1.3046,7.0667,149.12,1.3768,0.8574,0.9139097057210747,0.7651109410864576,1.4801657785671996,1.6363933889707085
2024-10-14,10.8315,10.3876,19.5715,5.6446,17.6198,84.04,1365.17,33.27,1.309,7.1192,149.22,1.3803,0.8621,0.9175153683824203,0.7643506840938622,1.4905351021016544,1.643115346697338
2024-10-15,10.8315,10.3876,19.5715,5.6446,17.6198,84.04,1365.17,33.27,1.309,7.1192,149.22,1.3803,0.8621,0.9175153683824203,0.7643506840938622,1.4905351021016544,1.643115346697338
2024-10-16,10.9303,10.4995,19.8835,5.6602,17.6468,84.01,1363.76,33.23,1.3122,7.1192,149.71,1.3772,0.8642,0.9197093718384991,0.7692307692307692,1.5010507355148603,1.650709805216243
2024-10-17,10.9422,10.5231,19.886,5.6764,17.6858,84.04,1371.08,33.16,1.3143,7.1216,150.12,1.3791,0.8654,0.9227646027498384,0.7687576875768758,1.4920919128618322,1.649348507339601
2024-10-18,10.9378,10.5323,19.8161,5.6787,17.5919,84.03,1369.65,33.13,1.3111,7.1015,149.58,1.3804,0.8659,0.9213193292795283,0.7679311933650744,1.4925373134328357,1.6488046166529264
2024-10-21,10.9689,10.5623,20.0494,5.7026,17.6513,84.07,1379.14,33.5,1.3159,7.1189,150.47,1.3847,0.8658,0.9242144177449167,0.7704160246533127,1.501276084671971,1.6575501408917621
2024-10-22,10.9223,10.5418,19.8992,5.6914,17.5267,84.06,1379.22,33.5,1.3163,7.123,151.11,1.383,0.8654,0.9254974548819991,0.7710694733595498,1.4972301242701003,1.6545334215751157
2024-10-23,11.0052,10.5951,19.9284,5.7045,17.8501,84.06,1381.61,33.81,1.3221,7.1252,152.81,1.3838,0.8665,0.9277298450691158,0.7725587144622992,1.5078407720144753,1.6647244880972198
2024-10-24,10.9598,10.5804,19.852,5.7068,17.6862,84.05,1382.11,33.72,1.3201,7.119,151.87,1.3858,0.8668,0.9254118082546733,0.771366862079605,1.508523155830442,1.6644474034620507
2024-10-25,10.9438,10.5936,19.9126,5.7018,17.6625,84.06,1389.24,33.67,1.3206,7.1199,152.08,1.3882,0.8664,0.9248127254231019,0.7705347511172753,1.5103458692040477,1.668335001668335
2024-10-28,10.9866,10.6353,20.0444,5.7063,17.7092,84.05,1385.57,33.79,1.3227,7.1254,153.21,1.3903,0.8659,0.9242998428690267,0.77035667514059,1.518141794443601,1.6722408026755853
2024-10-29,10.9651,10.6581,20.0,5.7248,17.6824,84.04,1382.2,33.7,1.3254,7.1301,153.47,1.3909,0.8684,0.9260974254491572,0.7689350249903883,1.5250876925423213,1.677570877369569
2024-10-30,10.9397,10.6671,20.172,5.778,17.6784,84.07,1378.41,33.74,1.3222,7.1229,153.15,1.3911,0.8664,0.9204712812960235,0.7685213648939441,1.5188335358444716,1.670564650851988
2024-10-31,11.0315,10.7003,20.0314,5.7887,17.675,84.06,1377.57,33.83,1.323,7.1178,152.35,1.3939,0.8648,0.921234454168586,0.7778469197261978,1.5267175572519083,1.6803898504453034
2024-11-01,11.0471,10.728,20.0273,5.8292,17.5778,84.03,1376.95,33.95,1.3242,7.1214,152.94,1.3925,0.8704,0.9218289085545723,0.7716644802839725,1.5192950470981463,1.6722408026755853
2024-11-04,10.9983,10.7068,20.088,5.7707,17.5526,84.11,1375.17,33.72,1.3184,7.0995,152.02,1.3898,0.8632,0.9187798603454612,0.7726781023025807,1.5188335358444716,1.672800267648043
2024-11-05,10.9528,10.7044,20.2417,5.772,17.4283,84.1,1380.26,33.62,1.3163,7.1047,151.96,1.385,0.8635,0.9157509157509157,0.768344218209758,1.5076134479119554,1.666944490748458
2024-11-06,11.0705,10.85,20.25,5.7043,17.6243,84.31,1399.98,34.33,1.3336,7.1782,154.58,1.3929,0.8761,0.9317927692881104,0.7753741180119407,1.5213753232922562,1.6818028927009754
2024-11-07,10.8546,10.7078,19.8839,5.7028,17.3211,84.37,1384.66,34.0,1.3218,7.1412,153.13,1.3866,0.8724,0.9266123054114159,0.7701193685021178,1.49902563333833,1.6611295681063123
2024-11-08,11.0293,10.8435,20.223,5.7813,17.5749,84.34,1396.69,34.23,1.3281,7.1785,152.58,1.3921,0.8755,0.9337068160597572,0.7748934521503293,1.5213753232922562,1.677570877369569
2024-11-11,11.1005,10.9327,20.5914,5.7779,18.1704,84.38,1408.28,34.85,1.3392,7.232,154.73,1.3956,0.8827,0.9435742592942064,0.7853608733212911,1.5332720024532351,1.6900456312320433
2024-11-12,11.1005,10.9327,20.5914,5.7779,18.1704,84.38,1408.28,34.85,1.3392,7.232,154.73,1.3956,0.8827,0.9435742592942064,0.7853608733212911,1.5332720024532351,1.6900456312320433
2024-11-13,11.1341,10.9869,20.5908,5.8127,18.2508,84.39,1404.24,34.88,1.3422,7.2245,155.28,1.3985,0.885,0.9463423866754992,0.7868439688409788,1.5417823003391922,1.6989466530750934
2024-11-14,11.1052,10.9627,20.5104,5.7771,18.2145,84.42,1402.77,34.84,1.3428,7.2272,155.96,1.4025,0.8878,0.946790380609733,0.7870297497245397,1.544878727019929,1.7029972752043596
2024-11-15,11.0704,10.9726,20.3376,5.7947,18.2405,84.41,1397.42,34.82,1.342,7.2288,154.59,1.4076,0.8878,0.9476876421531464,0.7918283316177054,1.547748026621266,1.7059024223814396
2024-11-18,11.023,10.9393,20.265,5.7453,17.9721,84.37,1394.28,34.65,1.34,7.2364,154.78,1.4028,0.885,0.9446438692612885,0.7896399241945673,1.538935056940597,1.6998130205677373
2024-11-19,10.9847,10.9347,20.1465,5.7645,18.0528,84.36,1392.83,34.53,1.3383,7.2392,154.34,1.3981,0.8824,0.9453582907922102,0.7894529091339701,1.5328019619865114,1.6929067208396817
2024-11-20,11.062,11.0367,20.3099,5.7726,18.0953,84.41,1399.51,34.61,1.3442,7.2459,155.38,1.3995,0.8855,0.95047999239616,0.7912018355882585,1.539882968894364,1.7029972752043596
2024-11-21,11.087,11.0785,20.4431,5.8279,18.1114,84.48,1401.0,34.71,1.3466,7.2368,154.66,1.396,0.8866,0.954653937947494,0.794533608771651,1.537751806858373,1.7085255424568595
2024-11-22,11.1023,11.0672,20.4845,5.804,18.106,84.44,1405.49,34.53,1.3484,7.2455,154.73,1.3985,0.8946,0.9616309260505818,0.7989773090444231,1.539645881447267,1.7161489617298782
2024-11-25,11.1065,10.9947,20.332,5.8115,18.09,84.24,1401.03,34.66,1.3466,7.2395,154.29,1.4003,0.8874,0.954380606986066,0.7965588657001752,1.5405946695424433,1.7120356103406953
2024-11-26,11.1769,10.9988,20.736,5.8089,18.1857,84.27,1396.69,34.71,1.3478,7.252,153.49,1.4058,0.8876,0.9541074324968991,0.7970032677133977,1.547748026621266,1.7164435290078957
2024-11-27,11.0504,10.9031,20.6488,5.8721,18.211,84.41,1391.14,34.49,1.3397,7.2458,150.69,1.4028,0.8806,0.9456264775413711,0.7887679444707367,1.5403573629081948,1.6943409013893598
2024-11-28,11.0652,10.9241,20.3142,5.9956,18.0405,84.48,1396.99,34.31,1.3412,7.2423,150.41,1.4014,0.8822,0.9481369109699441,0.7874635798094338,1.5353907569476433,1.6911889058007779
2024-11-29,11.0652,10.9241,20.3142,5.9956,18.0405,84.48,1396.99,34.31,1.3412,7.2423,150.41,1.4014,0.8822,0.9481369109699441,0.7874635798094338,1.5353907569476433,1.6911889058007779
2024-12-02,11.1294,11.0098,20.4351,6.0741,18.2043,84.74,1406.13,34.46,1.3461,7.2714,149.26,1.4069,0.8866,0.9538344143456696,0.7912018355882585,1.5482272797646695,1.7015484090522375
2024-12-03,11.0495,11.0017,20.323,6.065,18.0848,84.68,1427.83,34.33,1.3443,7.2858,149.12,1.4065,0.8852,0.9507510933637573,0.7888301648655044,1.5424957581366652,1.6998130205677373
2024-12-04,11.0324,10.9245,20.2576,6.033,18.0795,84.69,1412.16,34.24,1.3431,7.2632,150.18,1.4069,0.8835,0.9499382540134892,0.7866582756450597,1.5537600994406464,1.7053206002728512
2024-12-05,11.0548,10.8769,20.192,5.9745,18.0432,84.68,1415.88,34.12,1.3391,7.2558,150.19,1.4035,0.8794,0.9459842966606755,0.7840677434530343,1.5530361857431279,1.7035775127768313
2024-12-06,11.1527,10.9343,20.2363,6.0739,18.0064,84.67,1422.4,34.01,1.3408,7.27,149.78,1.4144,0.8776,0.9467007478935908,0.7846829880728186,1.5669069257286117,1.7146776406035664
2024-12-09,11.1002,10.9071,20.187,6.0648,17.7605,84.72,1430.05,33.73,1.339,7.2604,151.24,1.412,0.8774,0.946073793755913,0.7822889775483064,1.547508511296812,1.7003910899506889
2024-12-10,11.1644,10.9867,20.24,6.0549,17.8417,84.84,1432.6,33.79,1.3421,7.25,152.05,1.416,0.8823,0.9512937595129377,0.7838219156607619,1.5681354869060686,1.723543605653223
2024-12-11,11.1358,10.966,20.1342,6.009,17.7029,84.8,1428.5,33.82,1.3428,7.2605,152.34,1.4126,0.883,0.9516558812333461,0.7835148476063621,1.5678896205707118,1.7250301880282906
2024-12-12,11.1154,10.967,20.144,6.0097,17.7552,84.84,1429.47,33.93,1.3443,7.2685,152.07,1.4179,0.8879,0.9511128019783147,0.7864726700747149,1.5654351909830932,1.7271157167530227
2024-12-13,11.1414,10.9782,20.1391,6.0645,17.8699,84.78,1434.82,34.09,1.3489,7.2756,153.74,1.424,0.8929,0.9525623928367307,0.7918283316177054,1.5725743041358704,1.7358097552508247
2024-12-16,11.151,10.8905,20.1412,6.0579,17.8355,84.89,1437.86,34.07,1.3493,7.2836,154.18,1.423,0.8934,0.9512937595129377,0.7880220646178093,1.569365976145637,1.7298045320878743
2024-12-17,11.1909,10.9293,20.265,6.1122,18.1224,84.91,1436.16,34.19,1.3491,7.2846,153.41,1.4312,0.893,0.9518370454978108,0.7862871520679352,1.5775358889414735,1.7364125716270187
2024-12-18,11.2439,10.9711,20.1588,6.1906,18.0932,84.95,1438.13,34.26,1.353,7.2864,154.0,1.4335,0.8937,0.9552010698251983,0.7876496534341525,1.586797841954935,1.7485574401119077
2024-12-19,11.4562,11.0432,20.4137,6.1414,18.423,85.09,1446.06,34.55,1.3617,7.2965,157.73,1.4366,0.8994,0.9655305590421936,0.7980845969672786,1.599488163787588,1.771793054571226
2024-12-20,11.3429,11.0018,20.0664,6.0815,18.3194,85.02,1444.52,34.26,1.355,7.2953,156.11,1.4354,0.8928,0.9587727708533078,0.7944704854214666,1.5959144589849983,1.7655367231638417
2024-12-23,11.3588,11.0407,20.201,6.1784,18.5472,85.1,1451.76,34.25,1.357,7.2977,157.04,1.439,0.8991,0.9607070804111827,0.7981482959533882,1.6017940092904053,1.7702248185519562
2024-12-24,11.3736,11.1178,20.161,6.1906,18.6712,85.14,1457.36,34.12,1.3606,7.2946,157.29,1.4383,0.9009,0.9626492106276473,0.7982120051085568,1.6051364365971108,1.7733640716439085
2024-12-25,11.3583,11.0394,20.175,6.157,18.8764,85.25,1467.66,34.13,1.3583,7.2981,158.01,1.4404,0.9,0.9594166746618056,0.7985944737262418,1.6059097478721696,1.7755681818181817
2024-12-26,11.3583,11.0394,20.175,6.157,18.8764,85.25,1467.66,34.13,1.3583,7.2981,158.01,1.4404,0.9,0.9594166746618056,0.7985944737262418,1.6059097478721696,1.7755681818181817
2024-12-27,11.3549,10.9947,20.222,6.2021,18.6502,85.53,1470.4,34.1,1.358,7.298,157.73,1.4433,0.9018,0.9594166746618056,0.7953551260637874,1.6108247422680413,1.7758835020422659
2024-12-30,11.3543,11.0363,20.546,6.2013,18.8154,85.47,1472.32,34.24,1.3602,7.2993,157.26,1.4374,0.9066,0.9628345850182939,0.7985307035055498,1.6079755587715066,1.773049645390071
2024-12-31,11.3683,11.0676,20.8557,6.184,18.8792,85.55,1477.86,34.32,1.3662,7.2993,157.37,1.44,0.9068,0.9660902328277462,0.7986582541330565,1.6168148746968471,1.7869907076483202
2025-01-01,11.3707,11.1443,20.625,6.1556,18.7025,85.75,1472.52,34.37,1.3691,7.2994,157.65,1.4422,0.9124,0.9745638826625085,0.8080155138978669,1.6108247422680413,1.7853954650955186
2025-01-02,11.3707,11.1443,20.625,6.1556,18.7025,85.75,1472.52,34.37,1.3691,7.2994,157.65,1.4422,0.9124,0.9745638826625085,0.8080155138978669,1.6108247422680413,1.7853954650955186
2025-01-03,11.3771,11.1216,20.649,6.1759,18.7892,85.75,1470.0,34.54,1.3709,7.3199,157.2,1.4455,0.9096,0.971628449280995,0.8052178114179885,1.6105653084232565,1.7844396859386153
2025-01-06,11.2771,11.0392,20.2771,6.1086,18.5663,85.7,1459.94,34.6,1.3629,7.3223,157.54,1.4359,0.9043,0.9618159084351254,0.7980845969672786,1.5997440409534476,1.7711654268508679
2025-01-07,11.3302,11.0883,20.3255,6.0641,18.685,85.74,1452.42,34.49,1.3635,7.3264,157.82,1.4341,0.9076,0.9644131545954288,0.8000640051204096,1.6012810248198557,1.77210703526493
2025-01-08,11.3892,11.1543,20.372,6.128,18.8691,85.89,1459.85,34.61,1.3678,7.3316,158.31,1.4375,0.9107,0.9696499563657519,0.8086689309396734,1.608492842206852,1.7815784785319793
2025-01-09,11.394,11.1514,20.5041,6.0691,18.9276,85.87,1459.23,34.57,1.3684,7.3321,158.01,1.4394,0.9124,0.9710623422023693,0.8128098837681866,1.6139444803098772,1.7863522686673814
2025-01-10,11.4735,11.2225,20.7124,6.1123,19.115,85.96,1473.36,34.65,1.3716,7.3326,157.68,1.4437,0.9172,0.9767532721234615,0.8186655751125665,1.6268098259313486,1.7998560115190785
2025-01-13,11.4668,11.2786,20.7901,6.1089,19.0666,86.69,1466.87,34.74,1.3725,7.3319,157.51,1.4411,0.9192,0.9795278675678324,0.8225037012666557,1.6246953696181965,1.7998560115190785
2025-01-14,11.3947,11.191,20.5144,6.0506,18.9298,86.63,1459.5,34.7,1.3677,7.3311,157.95,1.4369,0.9139,0.971628449280995,0.8204791598293403,1.6170763260025875,1.7869907076483202
2025-01-15,11.3406,11.1612,20.47,6.0466,18.7891,86.37,1456.5,34.61,1.3683,7.3304,156.6,1.434,0.9129,0.9725734292939117,0.8187326019322089,1.608234158893535,1.7815784785319793
2025-01-16,11.3509,11.1388,20.7958,6.0448,18.8121,86.57,1456.16,34.54,1.3659,7.3316,155.44,1.4377,0.911,0.9705910899737941,0.8165931732810714,1.6074586079408455,1.7799928800284799
2025-01-17,11.4145,11.1712,20.701,6.0368,18.7297,86.55,1457.04,34.4,1.3671,7.3249,156.3,1.442,0.9148,0.9721007096335181,0.820950660865282,1.6103059581320451,1.7869907076483202
2025-01-20,11.3019,10.9948,20.5571,6.0275,18.5033,86.58,1435.29,33.93,1.3525,7.2712,155.49,1.4328,0.9069,0.9594166746618056,0.8109642364771713,1.594387755102041,1.7646020822304571
2025-01-21,11.3019,10.9948,20.5571,6.0275,18.5033,86.58,1435.29,33.93,1.3525,7.2712,155.49,1.4328,0.9069,0.9594166746618056,0.8109642364771713,1.594387755102041,1.7646020822304571
2025-01-22,11.2642,10.9979,20.4838,5.9234,18.4884,86.34,1435.77,33.86,1.355,7.2728,156.62,1.4361,0.907,0.9596928982725528,0.8114248620577735,1.5933715742511152,1.7639795378373613
2025-01-23,11.2642,10.9966,20.3605,5.906,18.4882,86.42,1434.29,33.96,1.3546,7.288,156.0,1.4359,0.9072,0.9596928982725528,0.8099133392726979,1.5905837442341337,1.7614937466971994
2025-01-24,11.1732,10.9069,20.2317,5.8811,18.3869,86.2,1429.17,33.57,1.3448,7.244,155.58,1.4331,0.9044,0.951022349025202,0.8002560819462228,1.5817779183802594,1.7482517482517483
2025-01-27,11.2499,10.9416,20.7208,5.9156,18.7281,86.34,1433.83,33.77,1.3443,7.2507,154.22,1.4388,0.9006,0.9531071292413268,0.801346261719689,1.5923566878980893,1.7599436818021823
2025-01-28,11.2984,11.0081,20.5534,5.8596,18.7017,86.52,1446.42,33.9,1.3517,7.2422,155.65,1.4392,0.9051,0.9590486237652249,0.804311107536395,1.600768368817032,1.7658484901995408
2025-01-29,11.2976,11.0019,20.5702,5.881,18.5868,86.61,1441.85,33.8,1.3504,7.2422,155.22,1.4432,0.9077,0.9600614439324116,0.8041817450743868,1.6056518946692357,1.7686593562079942
2025-01-30,11.2847,11.0132,20.4287,5.896,18.4681,86.55,1442.16,33.6,1.3493,7.2422,154.42,1.4411,0.9085,0.9596928982725528,0.8030193527664016,1.604363869725654,1.7686593562079942
2025-01-31,11.2894,11.0513,20.629,5.837,18.6424,86.54,1453.86,33.6,1.3546,7.2422,154.91,1.4459,0.9088,0.9615384615384615,0.8034064433196755,1.6020506247997437,1.7642907551164433
2025-02-03,11.4094,11.1561,20.531,5.8322,18.8044,87.19,1461.21,33.96,1.3636,7.2422,154.68,1.4601,0.9139,0.9730466089325678,0.8071676487206394,1.618908855431439,1.789228842368939
2025-02-04,11.2377,10.9666,20.4413,5.7598,18.6729,87.06,1451.02,33.67,1.3519,7.2422,154.56,1.4318,0.9058,0.9634839579920994,0.8008328661808282,1.59821000479463,1.7699115044247788
2025-02-05,11.2093,10.8861,20.5827,5.7986,18.5275,87.08,1442.37,33.5,1.3469,7.272,152.33,1.428,0.9009,0.9597850081581725,0.7989773090444231,1.5883100381194408,1.7553098121818502
2025-02-06,11.2281,10.9099,20.5022,5.7735,18.4817,87.57,1447.05,33.78,1.3512,7.2883,152.04,1.4314,0.9055,0.9645061728395062,0.8041817450743868,1.5926102882624622,1.7636684303350971
2025-02-07,11.2549,10.9414,20.5889,5.7849,18.4199,87.43,1453.97,33.82,1.3545,7.2943,151.3,1.4311,0.9101,0.9681479330041631,0.8067118425298483,1.5964240102171137,1.7692852087756545
2025-02-10,11.2041,10.9179,20.678,5.7754,18.4596,87.45,1451.0,33.88,1.355,7.3045,151.72,1.4317,0.911,0.9697439875872771,0.8074283407347599,1.5926102882624622,1.7695983011856307
2025-02-11,11.2009,10.8677,20.5498,5.7621,18.4715,86.76,1452.31,34.1,1.3539,7.3072,152.37,1.4308,0.9133,0.9665571235260004,0.8049585446349513,1.5888147442008262,1.7677214071062402
2025-02-12,11.253,10.8774,20.4826,5.76,18.5101,86.9,1453.49,34.07,1.353,7.3088,154.62,1.4288,0.913,0.9622786759045421,0.8036001285760206,1.591089896579157,1.772735330615139
2025-02-13,11.1967,10.7798,20.5031,5.7623,18.5481,86.89,1446.95,33.74,1.3469,7.2888,153.18,1.423,0.9048,0.9589566551591868,0.7982120051085568,1.589319771137953,1.7692852087756545
2025-02-14,11.1078,10.696,20.3097,5.7152,18.3533,86.82,1439.89,33.73,1.3393,7.253,152.25,1.417,0.8983,0.9525623928367307,0.7930843048616069,1.5725743041358704,1.7439832577607255
2025-02-17,11.1471,10.7087,20.249,5.688,18.3923,86.96,1438.83,33.62,1.3412,7.2786,151.79,1.4189,0.9023,0.956297217175098,0.7927699381639448,1.5740594994490793,1.7528483786152498
2025-02-18,11.1471,10.7087,20.249,5.688,18.3923,86.96,1438.83,33.62,1.3412,7.2786,151.79,1.4189,0.9023,0.956297217175098,0.7927699381639448,1.5740594994490793,1.7528483786152498
2025-02-19,11.1442,10.7539,20.4428,5.7143,18.5782,86.96,1441.06,33.77,1.3434,7.2833,151.67,1.4235,0.9054,0.9609840476648088,0.7954816641476413,1.5770383220312254,1.7540782318891421
2025-02-20,11.1212,10.6603,20.3652,5.697,18.3474,86.65,1434.71,33.56,1.3348,7.2555,149.63,1.4195,0.8993,0.954653937947494,0.7909515146721506,1.564210855623338,1.7373175816539264
2025-02-21,11.1177,10.64,20.3521,5.6976,18.3168,86.7,1434.06,33.55,1.3365,7.2501,149.49,1.4196,0.899,0.9564801530368244,0.7907013520993121,1.5683814303638646,1.7388280299078422
2025-02-24,11.105,10.6501,20.4401,5.7325,18.3472,86.72,1429.77,33.5,1.338,7.2476,149.57,1.4224,0.8966,0.954380606986066,0.7911392405063291,1.5720798616569722,1.7403411068569439
2025-02-25,11.1236,10.602,20.5295,5.7677,18.4225,87.2,1433.79,33.83,1.3375,7.2512,149.09,1.43,0.8928,0.9525623928367307,0.7903888713246917,1.5792798483891346,1.7494751574527643
2025-02-26,11.1309,10.6134,20.4272,5.78,18.3772,87.2,1433.2,33.72,1.3365,7.2595,149.13,1.4346,0.8931,0.9511128019783147,0.7876496534341525,1.5815277558121146,1.7510068289266327
2025-02-27,11.2422,10.7329,20.4818,5.8282,18.4586,87.17,1447.35,34.05,1.3461,7.2853,149.8,1.4419,0.8981,0.9602458229306702,0.7918910357934749,1.59846547314578,1.7708517797060386
2025-02-28,11.2411,10.7191,20.5254,5.8835,18.6012,87.5,1459.04,34.23,1.3493,7.2828,150.64,1.4433,0.9019,0.9613535858488752,0.7942180922881422,1.6100466913540492,1.7850767583006069
2025-03-03,11.1568,10.5249,20.4555,5.8852,18.5825,87.35,1456.49,33.98,1.3441,7.2843,150.16,1.4399,0.8972,0.9527439024390243,0.7867201636377941,1.6002560409665547,1.774622892635315
2025-03-04,11.2014,10.5341,20.827,5.8872,18.5699,87.26,1458.46,33.71,1.3424,7.2651,148.81,1.4515,0.89,0.9493070058857035,0.7857928650007858,1.6097875080489377,1.7790428749332858
2025-03-05,10.9595,10.2391,20.386,5.8077,18.3507,86.95,1445.21,33.59,1.3314,7.2506,148.82,1.4375,0.89,0.9286775631500743,0.777363184079602,1.5842839036755387,1.7522340984755564
2025-03-06,10.8578,10.1498,20.3132,5.7785,18.1382,87.11,1447.34,33.66,1.3312,7.2468,147.9,1.4282,0.8841,0.924385283786282,0.7755545214828602,1.575299306868305,1.7394329448599757
2025-03-07,10.825,10.0602,20.266,5.7872,18.2291,86.88,1449.3,33.65,1.3303,7.234,147.13,1.4385,0.8774,0.9208951100469656,0.7741136398823347,1.5873015873015872,1.7513134851138354
2025-03-10,10.7645,10.1221,20.286,5.7964,18.2912,87.27,1456.74,33.85,1.3318,7.2591,147.15,1.4431,0.8813,0.9227646027498384,0.7746533426291735,1.5852885225110969,1.7467248908296944
2025-03-11,10.6746,10.0193,20.349,5.8247,18.1873,87.16,1453.07,33.76,1.3302,7.2278,147.48,1.4462,0.88,0.9151642719868216,0.7723200494284832,1.591089896579157,1.7513134851138354
2025-03-12,10.6226,10.0466,20.1678,5.8208,18.338,87.16,1451.7,33.78,1.3312,7.2372,148.32,1.4397,0.8827,0.9153318077803203,0.7710100231303008,1.5857913098636218,1.7473353136466887
2025-03-13,10.6776,10.1867,20.0913,5.8032,18.3092,87.0,1455.76,33.7,1.3357,7.2439,147.71,1.4398,0.8849,0.9208951100469656,0.772499034376207,1.590077913817777,1.7516202487300754
2025-03-14,10.6572,10.1343,19.8545,5.7299,18.1609,87.0,1451.76,33.61,1.3343,7.2377,148.51,1.4377,0.8855,0.919793966151582,0.7741735697143299,1.5827793605571383,1.7418568193694477
2025-03-17,10.5346,10.0745,19.8918,5.6874,18.078,86.79,1444.71,33.58,1.3297,7.2327,148.56,1.4298,0.8812,0.9155832265152902,0.769941484447182,1.5686274509803924,1.7208742040956808
2025-03-18,10.5759,10.0445,19.9858,5.6714,18.1039,86.5,1451.28,33.6,1.3318,7.2273,149.49,1.4312,0.8773,0.9151642719868216,0.77000077000077,1.5733165512901195,1.721170395869191
2025-03-19,10.5909,10.1329,20.057,5.6494,18.1544,86.43,1462.15,33.66,1.3339,7.23,150.02,1.4328,0.88,0.919371150133309,0.7710694733595498,1.57952930026852,1.7292062943109112
2025-03-20,10.5713,10.1427,20.1342,5.673,18.1343,86.31,1467.77,33.74,1.3357,7.2477,148.84,1.4326,0.8826,0.9218289085545723,0.7708317274339013,1.5870496746548166,1.7388280299078422
2025-03-21,10.5437,10.14,20.194,5.7242,18.2273,86.01,1466.49,33.94,1.3363,7.2486,148.98,1.4356,0.8834,0.9254118082546733,0.7754342431761786,1.5959144589849983,1.7448961786773685
2025-03-24,10.5198,10.1138,20.096,5.7295,18.1672,85.56,1466.91,33.97,1.3396,7.2531,150.74,1.4292,0.8842,0.9264406151565685,0.7744133818632387,1.5921031682853048,1.7485574401119077
2025-03-25,10.4883,10.0296,20.0713,5.6837,18.2244,85.77,1465.32,33.82,1.3362,7.2569,149.77,1.4307,0.8819,0.9255831173639393,0.7723200494284832,1.5850372483753368,1.742767514813524
2025-03-26,10.5222,10.0318,20.11,5.7386,18.2614,85.71,1467.25,33.99,1.3391,7.2675,150.69,1.4254,0.8839,0.9275577404693441,0.7758553805570642,1.5855398763278896,1.7412502176562772
2025-03-27,10.5051,10.015,20.2783,5.7339,18.2434,85.79,1463.9,33.82,1.3383,7.2645,150.97,1.4316,0.8818,0.9259259259259258,0.7714263673532361,1.5852885225110969,1.7397355601948505
2025-03-28,10.4644,9.9926,20.4198,5.7672,18.4005,85.51,1469.2,33.91,1.3406,7.2628,150.26,1.4282,0.8809,0.9237021984112322,0.7726781023025807,1.5873015873015872,1.7452006980802794
2025-03-31,10.5292,10.0548,20.4582,5.7405,18.3845,85.43,1474.44,33.95,1.3445,7.2567,149.9,1.4379,0.8843,0.9262689885142646,0.7754342431761786,1.6035920461834507,1.7649135192375573
2025-04-01,10.4563,9.9933,20.329,5.6874,18.3846,85.46,1471.0,34.16,1.3432,7.2697,149.4,1.4316,0.8827,0.9259259259259258,0.773814129846011,1.5928639694170117,1.753155680224404
